day,ret_bps,equity
20240708,-21.47208333573442,1.2332329469546262
20240709,11.907398958959348,1.2347014066254982
20240710,58.084309515960896,1.241873084491721
20240711,127.02452388229852,1.2576479182197011
20240712,-4.582852877064281,1.2570715566816664
20240715,-42.875070037370655,1.251681853578195
20240716,-37.27578792190089,1.2470161108462279
20240717,68.63969861714466,1.2555755918481488
20240718,77.36014576540907,1.265288742928635
20240719,47.52054036541492,1.2713014634068596
20240722,19.791170670519747,1.2738175178304563
20240723,-46.940776597127666,1.2678381194774575
20240724,147.05860239398734,1.2864827696686751
20240725,45.27271998824986,1.2923070270887669
20240726,-20.879215488120508,1.289608791399227
20240729,-45.29888141698571,1.2837670078276373
20240730,119.2995786827938,1.2990822941437081
20240731,31.022485374248657,1.30311237029071
20240801,217.71355006195196,1.3314828923172732
20240802,-41.64853255981354,1.3259374614579222
20240805,88.06282323801244,1.337614041087225
20240806,6.372745935717729,1.338466468531615
20240807,252.49888056587795,1.3722625970295348
20240808,76.2612659995612,1.3827276453228667
20240809,60.884226686814074,1.391146275663263
20240812,-27.54668794631374,1.3873141284289259
20240813,103.96455606173106,1.401737278176954
20240814,-52.44122216372044,1.3943863965749492
20240815,58.210156695013474,1.4025031416387514
20240816,16.304548013932664,1.4047898596200055
20240819,123.85403185062606,1.4221887484216866
20240820,-6.689371781656028,1.4212373934934985
20240821,14.384336176793143,1.4232817491390026
20240822,168.07690039856072,1.4472038276179153
20240823,-46.481457375588555,1.4404770133151943
20240826,12.380173700268895,1.4422603488788028
20240827,10.886348471880604,1.44383044375331
20240828,81.33278207566643,1.4555735184369103
20240829,-106.21812089011542,1.440112690042332
20240830,-33.87749825212485,1.4352339485283547
20240903,160.2201891149008,1.4582292939940886
20240904,-18.668629779283194,1.4555069797118005
20240905,-68.52294185582495,1.4455334176976466
20240906,98.86441374201718,1.4598245990861638
20240909,-36.59927673914427,1.4544817466369073
20240910,38.98540242354129,1.460152102257941
20240911,-315.7681550523976,1.414045148715354
20240912,57.512626973519644,1.422177693831532
20240913,32.74365588830761,1.4268344235334167
20240916,-25.623928562115843,1.423178313199558
20240917,-60.558948755690565,1.4145596949456318
20240918,55.72581774675721,1.4224424445208765
20240919,-22.65636425701236,1.4192197071051065
20240920,-16.002197672191606,1.41694864367577
20240923,-11.203212543990995,1.415361205993868
20240924,-91.40777069432586,1.4024237047371548
20240925,-16.172873992000884,1.400155582551144
20240926,3.1327542354017166,1.40059421688429
20240927,43.22010229175437,1.406647599416588
20240930,42.98744616647382,1.4126944182121
20241001,-35.10743693903477,1.4077348101919491
20241002,2.0463748485589703,1.408022885502851
20241003,13.373005608319186,1.4099058352972982
20241004,-92.25298000681306,1.3968990338137812
20241007,-89.76368275129744,1.384359953643096
20241008,57.045438154426954,1.3922570956549971
20241009,55.06856282149751,1.3999240553885723
20241010,12.253948444998013,1.4016395151087366
20241011,-3.9880447898069122,1.401080534992195
20241014,-10.084288559022962,1.399667644951266
20241015,84.97496869031399,1.411561316381924
20241016,-7.06426465959448,1.4105641521097074
20241017,39.67061453907014,1.4161599467858048
20241018,-7.819356315475676,1.4150526008634425
20241021,6.322628956339018,1.4159472861183386
20241022,24.79286913954573,1.4194578256956611
20241023,98.17894934947348,1.43339391349293
20241024,-32.688661021469294,1.4287083407180894
20241025,-94.08644765542454,1.4152661314667052
20241028,47.987755605851,1.4220576759901116
20241029,72.3044035874065,1.4323397792030474
20241030,-74.7024691672195,1.4216398473837577
20241031,63.41976319556364,1.4306558536308034
20241101,-61.19450052965691,1.4219010265915268
20241104,-49.298072961192695,1.4148913285362765
20241105,37.925872054412864,1.420257427285973
20241106,47.53947111706184,1.4270092559802983
20241107,51.68574948788174,1.434384860272447
20241108,18.34904704234819,1.437016819800244
20241111,-14.557135013303427,1.434924935014022
20241112,-16.60578845909683,1.4325421290214695
20241113,-25.35809252060728,1.42890947543673
20241114,44.6761847248768,1.4352932978047037
20241115,48.28620723208124,1.4422237847663655
20241118,-8.43672127039344,1.4410070207582049
20241119,79.13907033761208,1.4524110163554826
20241120,-112.65694390356866,1.4360485977160342
20241121,-141.03501549482232,1.4157952840930144
20241122,-50.091839474068,1.4087033050831215
20241125,25.288907648795465,1.4122657618618013
20241126,15.87215677050608,1.4145073322191903
20241127,-19.55515616676917,1.4117412410411316
20241129,23.518978313210276,1.4150615122043229
20241202,17.044130437212026,1.4174733615033916
20241203,47.46406565025207,1.4242012663721795
20241204,37.28444184335003,1.4295113213011075
20241205,19.76166371971201,1.432336273502615
20241206,11.44270549377945,1.43397525371719
20241209,32.05542417168386,1.4385719222181501
20241210,-71.93089945165545,1.4282241449890454
20241211,46.757184627219985,1.434902118992676
20241212,-29.16802865105371,1.4307167923808526
20241213,-2.6959679131909207,1.4303310757243404
20241216,52.2880235727051,1.4378099942247649
20241217,-30.992224322961096,1.433353901237284
20241218,-368.75145883809284,1.380498767026032
20241219,53.196745171868955,1.3878425711379883
20241220,44.76842829409289,1.3940557242009364
20241223,-101.14565843363043,1.3799554557891889
20241224,51.02778915493979,1.3869970633933109
20241226,5.610104302366974,1.3877751832125822
20241227,-62.34231015512366,1.37912347212284
20241230,-60.55155398033374,1.370772665186061
20241231,92.15048545425364,1.3834044018404927
20250102,54.19919219179879,1.390902341945926
20250103,82.92684632590012,1.4024366564224144
20250106,-56.42539659609648,1.3945233519684606
20250107,101.63371020647543,1.408696410191473
20250108,-36.01353300806472,1.4036231967247956
20250110,8.429726286415516,1.404806412660561
20250113,-110.31316788181518,1.3893095480964337
20250114,45.191167700653445,1.3955880001740482
20250115,3.2423034594081948,1.3960404921541354
20250116,59.41271483681751,1.4043347477202357
20250117,-32.8797074423841,1.3997173361546142
20250121,-35.75820530449838,1.394712198167166
20250122,-6.640693754932666,1.3937860125087362
20250123,63.97071989124599,1.4027021619681896
20250124,39.512889317363864,1.408244643495297
20250127,-53.21142277842673,1.400751173385249
20250128,50.377646610433025,1.407807828145444
20250129,-12.924841252299824,1.4059882588761916
20250130,-42.77199776585298,1.399974566209445
20250131,-144.33131086381673,1.3797685497777437
20250203,25.457988152426655,1.383281162917077
20250204,12.823293486680308,1.3850549849497453
20250205,82.37676806913794,1.3964646202755664
20250206,35.69573419628537,1.4014494032655538
20250207,73.01392181416745,1.411681934981208
20250210,-7.989917498966621,1.4105540127616798
20250211,-22.192762758277098,1.4074236037053842
20250212,48.327897993126115,1.4142253861406833
20250213,62.65189207859548,1.423085775767413
20250214,24.218837241039033,1.4265323240457477
20250218,-45.03499209906921,1.420107936851501
20250219,-44.36143166611282,1.413808134731587
20250220,-26.716263619970597,1.4100309676480323
20250221,148.88975093051502,1.431024883605775
20250224,38.634802144582245,1.4365536199299833
20250225,-48.77144615589384,1.4295473401775363
20250226,-42.33506693114372,1.4234953419447707
20250227,248.8722518831117,1.4589221910742622
20250228,79.27400816691171,1.4704876520432733
20250303,233.46152956270907,1.5048178816881832
20250304,-117.46659400242393,1.4871412985725978
20250305,-161.97225455721752,1.4630537356751026
20250306,-181.75915400582983,1.436461394748965
20250307,82.9665909002814,1.4483792252371837
20250310,104.43132003986106,1.4635048406781668
20250311,-36.87476455700961,1.4581082010353617
20250312,9.08823091483787,1.4594333634383445
20250313,115.87312118732055,1.4763442733369954
20250314,118.36446837839287,1.4938189438426972
20250317,58.14486251670155,1.502504733554155
20250318,-1.3932857257918851,1.5022953917143356
20250319,53.046846853701005,1.5102645950716647
20250320,-85.10915982893201,1.4974108599910714
20250321,103.60180963855326,1.5129243074778211
20250324,14.249234102493668,1.5150801087414818
20250325,15.98736209380824,1.5175023221714394
20250326,86.29757591092437,1.5305979993556988
20250327,-64.2981589511409,1.5207565360104118
20250328,88.91645760688006,1.5342785644168675
20250331,-206.8616435813607,1.5025402258621752
20250401,-137.96906717272222,1.4818098185270057
20250402,74.9204452527017,1.4929116036653924
20250403,-126.45925649533508,1.474032354524114
20250404,213.78692819693032,1.505545239437774
20250407,114.71422911779308,1.5228159855921808
20250408,-587.1214918241117,1.4334081862687322
20250409,991.1870991574156,1.5754857564743519
20250410,86.90520659822393,1.5891775479902481
20250411,-271.3459922885331,1.5460558521220409
20250414,103.51325649828561,1.5620595797201795
20250415,3.480481099612128,1.5626032516045478
20250416,-125.61147166409816,1.5429751621984327
20250417,-28.867472792327263,1.5385209828470325
20250421,1.5064024055678331,1.5387527460179904
20250422,55.05805325522599,1.5472248190816786
20250423,-164.2888346657221,1.5218056428323974
20250424,93.3110599832481,1.5360057725945153
20250425,-134.34713974913743,1.5153699743758917
20250428,-18.877257240141088,1.5125093714938638
20250429,75.7798571956949,1.5239711459117593
20250430,170.95245621487905,1.5500238069711811
20250501,-61.45981899108267,1.5404973887103492
20250502,3.956587348200772,1.54110689995816
20250505,1.6150845121831252,1.5413558017467341
20250506,-13.106290428423819,1.5393356560676112
20250507,-11.609587268071921,1.537548550904214
20250508,-29.261613924212025,1.5330494356955848
20250509,-1.3645271816015103,1.5328402469330105
20250512,-100.98359745140417,1.5173610746876511
20250513,27.823287885222825,1.5215828720883375
20250514,24.46444856151611,1.5253053406789665
20250515,-61.76454266627903,1.5158843619996196
20250516,-42.80535660447787,1.509395564930965
20250519,54.596749769633426,1.517636374127158
20250520,-24.010927578938475,1.513992388420125
20250521,-111.88783712918222,1.4970526550430878
20250522,-23.56181755832797,1.4935253268897544
20250523,16.36368065781225,1.4959692840401122
20250527,45.13887978557371,1.502721921807632
20250528,38.796358735333584,1.5085519356834218
20250529,20.984632258477692,1.511717576444735
20250530,-7.272142309489658,1.5106182339099687
20250602,71.87909940250115,1.5214764217294132
20250603,37.55844156541656,1.5271908500572817
20250604,5.61899660566469,1.5280489780775492
20250605,98.4641642377782,1.5430947846316292
20250606,-2.605091179603868,1.5426927943703554
20250609,-15.0273319942094,1.5403745386917476
20250610,41.11025346906002,1.546707057464038
20250611,-69.59041010080446,1.5359434596205648
20250612,7.158008692816193,1.5370428892841286
20250613,-11.3530078538263,1.5352978832847575
20250616,-10.629317790672685,1.5336659663742793
20250617,-67.59849126794434,1.5232986158306898
20250618,-57.27080017350989,1.5145745627675073
20250620,41.62572174278542,1.5208790886983536
20250623,40.36676999148633,1.5270183863341884
20250624,42.922781702559895,1.53357277401943
20250625,11.479459158351597,1.5353332326220017
20250626,44.615441456005165,1.5421831896175524
20250627,-15.104589547133465,1.5398537852089862
20250630,-20.936582079902767,1.5366298576924786
20250701,33.333291690852704,1.5417519508192123
20250702,24.017669708595847,1.5454548797319483
20250703,-6.724691346215904,1.5444156090263783
20250707,23.542120575543308,1.5480514908750234
20250708,-7.6755282831838505,1.5468632795748196
20250709,1.727629470187362,1.547130520233634
20250710,-33.79102908691257,1.5419026069925876
20250711,-16.025853497464457,1.5394315764638855
20250714,-40.96757539740443,1.5331248985460926
20250715,54.47674347132992,1.541476863726853
20250716,-30.528430937327432,1.5367709767292757
20250717,44.43592795809758,1.5435997611702794
20250718,-14.068673684438354,1.5414281210363512
20250721,-30.957867219363067,1.5366561883264276
20250722,-23.170856531276957,1.5330956243186664
20250723,-56.453227096795125,1.5244408047745899
20250724,-17.431826211089984,1.5217834260567975
20250725,5.9297864586614155,1.522685811132082
20250728,-4.738930251115003,1.5219642209467503
20250729,44.41854167806995,1.528724564064816
20250730,-8.345806836641495,1.5274487200730045
20250731,121.21584435249406,1.5459638187038829
20250801,45.145534334855185,1.552943154969657
20250804,21.933008741915554,1.5563492265490217
20250805,66.64449181747322,1.5667214368784095
20250806,96.54779684055421,1.5818477871777572
20250807,30.61719771057389,1.5866909618225626
20250808,16.0338855746947,1.5892350439549894
20250811,-48.67178007615729,1.5814999541001196
20250812,75.37499973040109,1.5934205099615124
20250813,4.828092313793293,1.594189828093191
20250814,-12.74908780102908,1.5921573814842043
20250815,21.29154548542128,1.5955473306149865
20250818,8.587759422150574,1.596917548277184
20250819,66.44975628996299,1.6075290264670026
20250820,-99.26278796538408,1.591572245176763
20250821,-55.22099318058008,1.5827834251670325
20250822,4.818763235371509,1.5835461310249077
20250825,-19.870315408626634,1.5803995749161501
20250826,18.18774884819154,1.5832739659709865
20250827,9.079728047745173,1.5847115356745956
20250828,-56.904332915463876,1.5756938403944951
20250829,10.788101353848045,1.5773937148797763
20250902,6.557405787835879,1.578428075947341
20250903,8.084822129041363,1.5797042069710932
20250904,78.45450028983156,1.5920976973874592
20250905,-16.497618442756366,1.5894711153539502
20250908,-24.92879731461334,1.5855087550267413
20250909,-24.48731025440174,1.5816262705472002
20250910,36.616227495247806,1.5874175892806819
20250911,-19.962382660165268,1.5842487255448119
20250912,15.01299386367982,1.5866271571843265
20250915,23.518283030689933,1.5903586318390104
20250916,3.803535509765468,1.5909635303919565
20250917,-14.58948713955797,1.5886423961953406
20250918,-35.04770238555869,1.5830745696054471
20250919,30.401751929037687,1.5878873936404783
20250922,38.0908718156198,1.593935795157358
20250923,50.18705520077691,1.6019352895311636
20250924,31.06719251367256,1.6069120527345946
20250925,4.5471737941670645,1.6076427435721672
20250926,-63.961047893196046,1.5973600921204902
20250929,-47.82584350358506,1.5897205827420275
20250930,-47.007614030506325,1.5822476855850387
20251001,51.928908549813215,1.5904641251218288
20251002,-13.060336078274169,1.5883869255223757
20251003,37.88546065400376,1.594404602559397
20251006,-16.478996462842254,1.5917771837788055
20251007,65.6151424256377,1.602221652441158
20251008,45.8051643176385,1.6095606550474926
